Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-08-12 00:00:00-03:00,5.752832299704712,5.872544625165818,5.476829375980888,5.520059108734131,54624200,0.0,0.0
2013-08-13 00:00:00-03:00,5.536682930545505,5.540008341825995,5.377066994626095,5.443573951721191,34946200,0.0,0.0
2013-08-14 00:00:00-03:00,5.440250161270811,5.653071472569852,5.416972909629671,5.636445045471191,53853000,0.0,0.0
2013-08-15 00:00:00-03:00,5.553312924092796,5.972304818921546,5.543336684974899,5.929075717926025,81143700,0.0,0.0
2013-08-16 00:00:00-03:00,5.905798057432418,6.0055579047651975,5.7927365588511925,5.912448883056641,37711200,0.0,0.0
2013-08-19 00:00:00-03:00,5.802713193721077,5.995582710196641,5.772785110625069,5.929075717926025,49861800,0.0,0.0
2013-08-20 00:00:00-03:00,5.889169483609103,5.935724616786027,5.689649840092916,5.696300029754639,30368900,0.0,0.0
2013-08-21 00:00:00-03:00,5.6763504825590285,5.912449752892592,5.66637487691273,5.766134738922119,43315900,0.0,0.0
2013-08-22 00:00:00-03:00,5.9190981292393126,6.108642823716608,5.862567388975742,6.07206392288208,52679300,0.0,0.0
2013-08-23 00:00:00-03:00,6.025510521073249,6.181801121313337,6.025510521073249,6.16849946975708,32500500,0.0,0.0
2013-08-26 00:00:00-03:00,6.151871398359135,6.215052957880325,6.042135339326272,6.048786163330078,17906800,0.0,0.0
2013-08-27 00:00:00-03:00,5.968979755827159,6.002232616120891,5.802712917327881,5.802712917327881,29023800,0.0,0.0
2013-08-28 00:00:00-03:00,5.822663787980328,5.902471781021259,5.682999641594312,5.706276893615723,30051100,0.0,0.0
2013-08-29 00:00:00-03:00,5.759483337709957,5.81268867670783,5.603192733685914,5.619819164276123,24162000,0.0,0.0
2013-08-30 00:00:00-03:00,5.759483465065424,5.81268880523979,5.493456764193595,5.649747371673584,38933500,0.0,0.0
2013-09-02 00:00:00-03:00,5.7029525857425085,5.729555255241444,5.60651814665549,5.619819164276123,19051300,0.0,0.0
2013-09-03 00:00:00-03:00,5.616493318020043,5.696301320360035,5.54666155381916,5.5799150466918945,31474500,0.0,0.0
2013-09-04 00:00:00-03:00,5.530034047258504,5.633119930331826,5.506756794389552,5.60319185256958,36993600,0.0,0.0
2013-09-05 00:00:00-03:00,5.606516284607344,5.92242280070546,5.599865460877078,5.832639217376709,47992900,0.0,0.0
2013-09-06 00:00:00-03:00,5.919098975141729,5.98560596175315,5.806037478456893,5.905797958374023,30863700,0.0,0.0
2013-09-09 00:00:00-03:00,5.909123331094916,6.058763098570329,5.909123331094916,6.0421366691589355,29932300,0.0,0.0
2013-09-10 00:00:00-03:00,6.068739065765255,6.165174127966267,6.042136399340424,6.098667144775391,29063300,0.0,0.0
2013-09-11 00:00:00-03:00,6.082040109555436,6.165173513124488,6.008882308489849,6.0687384605407715,27324600,0.0,0.0
